-0.001293224864639342,-7.409632205963135,-1.396046757698059,-0.001293224823071082,-7.409632357140306,-1.396046797062675,9.0,30.0,18001.0,7.54,79597287480.0,397287480.0,-10.67
-0.001295227906666696,-1.236851096153259,-0.7335131764411926,-0.001295227942249762,-1.236851124518582,-0.7335132024453931,3.0,0.0,18006.0,1.438,79597287492.0,397287492.0,-30.67
-0.00922259408980608,-7.548792362213135,-1.240221977233887,-0.009222594146572175,-7.548792255025735,-1.240221929422588,10.0,1.0,18007.0,7.65,79597287493.0,397287493.0,-9.3299999
-0.001512470655143261,-1.23797345161438,-0.6955713629722595,-0.001512470599330005,-1.237973412331066,-0.6955713786478438,1.0,2.0,18007.0,1.42,79597287494.0,397287494.0,-29.33
-0.01099502854049206,-7.874604225158691,-1.106704473495483,-0.01099502852167515,-7.874604006653759,-1.10670449883444,5.0,3.0,18008.0,7.952,79597287495.0,397287495.0,-8.0
-0.001799927442334592,-1.28910219669342,-0.6854285001754761,-0.001799927432934471,-1.289102228987429,-0.6854284816674006,1.0,4.0,18008.0,1.46,79597287497.0,397287497.0,-28.0
-0.01331443898379803,-8.476227760314941,-0.9912300705909729,-0.01331443881002926,-8.476228033019101,-0.9912300731819668,1.0,5.0,18009.0,8.534,79597287498.0,397287498.0,-6.6700001
-0.002105509862303734,-1.340408086776733,-0.6732767820358276,-0.002105509913544282,-1.34040813943584,-0.6732767533207669,1.0,6.0,18009.0,1.5,79597287499.0,397287499.0,-26.67
-0.01764650829136372,-9.191537857055664,-0.6427361369132996,-0.01764650825907381,-9.191538219656934,-0.6427361490783705,1.0,9.0,18011.0,9.214,79597287502.0,397287502.0,-4.0
-0.02454287000000477,-7.401040554046631,-1.753633737564087,-0.0245428700956007,-7.401040626773494,-1.753633738377453,3.0,26.0,18019.0,7.606,79597287522.0,397287522.0,-13.33
-0.02544390223920345,-7.289111614227295,-1.549357891082764,-0.02544390243026484,-7.289111512636032,-1.549357919973942,6.0,28.0,18020.0,7.452,79597287524.0,397287524.0,-12.0
-0.02714325301349163,-7.405652046203613,-1.39530622959137,-0.02714325337103502,-7.40565188782334,-1.395306188682271,13.0,30.0,18021.0,7.536,79597287527.0,397287527.0,-10.67
-0.005194106604903936,-1.190394043922424,-0.7059682011604309,-0.005194106721226367,-1.19039401933574,-0.7059682004064146,2.0,0.0,18025.0,1.384,79597287538.0,397287538.0,-30.67
-0.0342194177210331,-7.540825843811035,-1.238924980163574,-0.03421941817007954,-7.540826079531559,-1.238924965313388,10.0,1.0,18026.0,7.642,79597287539.0,397287539.0,-9.3299999
-0.005728502292186022,-1.262372136116028,-0.7092868685722351,-0.005728502199659645,-1.262372100225191,-0.7092868706211816,1.0,2.0,18026.0,1.448,79597287540.0,397287540.0,-29.33
-0.03710809722542763,-7.874524116516113,-1.106704473495483,-0.03710809597686078,-7.874524248579884,-1.10670449883444,5.0,3.0,18027.0,7.952,79597287542.0,397287542.0,-8.0
-0.006390953436493874,-1.356192469596863,-0.7211083173751831,-0.006390953636885141,-1.356192444273699,-0.7211083204391283,1.0,4.0,18027.0,1.536,79597287543.0,397287543.0,-28.0
-0.006786268204450607,-1.3886479139328,-0.6975147128105164,-0.006786268175960687,-1.388647963637088,-0.6975147164403145,1.0,6.0,18028.0,1.554,79597287545.0,397287545.0,-26.67
-0.006651788484305143,-1.314193606376648,-0.6220665574073792,-0.006651788652629182,-1.314193660193508,-0.6220665376106561,1.0,8.0,18029.0,1.454,79597287547.0,397287547.0,-25.33
-0.04672440513968468,-9.231339454650879,-0.6455264091491699,-0.04672440677688471,-9.231339474114773,-0.6455264080281355,1.0,9.0,18029.0,9.254,79597287548.0,397287548.0,-4.0
-0.04900802671909332,-7.389242172241211,-1.750867009162903,-0.04900802806559418,-7.389242103631836,-1.750867027246697,3.0,26.0,18038.0,7.594,79597287568.0,397287568.0,-13.33
-0.0497484877705574,-7.308549404144287,-1.553516149520874,-0.04974848712561221,-7.308549558424115,-1.553516153790298,9.0,28.0,18039.0,7.472,79597287570.0,397287570.0,-12.0
-0.0517011322081089,-7.405521392822266,-1.39530622959137,-0.05170113077147999,-7.405521158764041,-1.395306188682271,3.0,30.0,18040.0,7.536,79597287573.0,397287573.0,-10.67
-0.00949794240295887,-1.209290623664856,-0.7171902656555176,-0.00949794209333683,-1.209290681027628,-0.7171902382741466,2.0,0.0,18045.0,1.406,79597287584.0,397287584.0,-30.67
-0.06044653803110123,-7.528820037841797,-1.236979484558105,-0.06044653828064731,-7.528819820211819,-1.236979519149588,8.0,1.0,18046.0,7.63,79597287585.0,397287585.0,-9.3299999
-0.01042893808335066,-1.298959374427795,-0.7298601269721985,-0.01042893833163116,-1.2989593754799,-0.7298601085811882,1.0,2.0,18046.0,1.49,79597287586.0,397287586.0,-29.33
-0.06464383006095886,-7.880288124084473,-1.107539534568787,-0.0646438278634902,-7.880288151363877,-1.107539537440201,5.0,3.0,18047.0,7.958,79597287588.0,397287588.0,-8.0
-0.07115931063890457,-8.493818283081055,-0.9933207631111145,-0.07115931293969943,-8.493818585813923,-0.9933207857806631,1.0,5.0,18048.0,8.552,79597287590.0,397287590.0,-6.6700001
-0.01227732375264168,-1.465463280677795,-0.7361159324645996,-0.01227732368750572,-1.465463279688463,-0.7361159169640384,1.0,6.0,18048.0,1.64,79597287591.0,397287591.0,-26.67
-0.07857213914394379,-9.18722915649414,-0.642457127571106,-0.07857213853535001,-9.187228921928359,-0.6424571231833941,1.0,9.0,18049.0,9.21,79597287595.0,397287595.0,-4.0
-0.07454489916563034,-7.363727569580078,-1.744872450828552,-0.07454489756321096,-7.363727796722959,-1.744872486463392,2.0,26.0,18058.0,7.568000000000001,79597287614.0,397287614.0,-13.33
